customer_key,customer_id,first_name,last_name,email,loyalty_status,segment,region
364,CUST00364,Dawn,Perry,angelapratt@example.com,Silver,Standard,South
365,CUST00365,Brian,Shah,faith14@example.net,Platinum,Standard,West
366,CUST00366,Olivia,Park,itran@example.net,Platinum,Premium,South
367,CUST00367,Emma,Sharp,briggslawrence@example.org,Platinum,Wholesale,East
368,CUST00368,Casey,Mitchell,robert84@example.org,Bronze,Standard,East
369,CUST00369,Patricia,Harrison,iwarren@example.org,Platinum,Premium,West
370,CUST00370,Michael,Hood,sylviacarlson@example.net,Bronze,Premium,West
371,CUST00371,Douglas,Tran,jennifer89@example.com,Gold,Wholesale,East
372,CUST00372,Jenny,Arroyo,larrydonovan@example.com,Silver,Standard,West
373,CUST00373,Mark,Williams,vfrench@example.org,Silver,Premium,North
374,CUST00374,Vanessa,Davidson,michaelcook@example.net,Silver,Premium,South
375,CUST00375,Justin,Salazar,fmorris@example.com,Bronze,Premium,East
376,CUST00376,Steven,Johnson,websterwendy@example.org,Platinum,Standard,North
377,CUST00377,Ronnie,Martin,ybryant@example.org,Silver,Standard,South
378,CUST00378,Raymond,Lee,ulewis@example.net,Silver,Premium,South
379,CUST00379,Brian,Lee,barberpaul@example.org,Silver,Premium,West
380,CUST00380,Christy,Dennis,philiprodriguez@example.org,Gold,Standard,North
381,CUST00381,Tami,Williams,pagejohnny@example.com,Silver,Wholesale,South
382,CUST00382,Heather,Newman,levi71@example.net,Platinum,Wholesale,West
383,CUST00383,Sonya,Livingston,joshua82@example.com,Platinum,Premium,South
384,CUST00384,Olivia,Harris,johnny49@example.net,Platinum,Standard,West
385,CUST00385,Daniel,Jones,jacksonlawrence@example.org,Platinum,Wholesale,South
386,CUST00386,Melissa,Ochoa,lyonsjason@example.org,Silver,Standard,South
387,CUST00387,Joshua,Vaughan,seancasey@example.com,Bronze,Wholesale,North
388,CUST00388,Jacob,Glass,hforbes@example.org,Bronze,Standard,East
389,CUST00389,Albert,Carter,hunterdenise@example.com,Gold,Standard,South
390,CUST00390,Denise,Brown,wmyers@example.com,Gold,Premium,East
391,CUST00391,Debra,Barnes,pattonbeth@example.org,Platinum,Wholesale,West
392,CUST00392,Michael,Gray,hwinters@example.com,Gold,Wholesale,South
393,CUST00393,Monica,Gilbert,gvazquez@example.net,Platinum,Wholesale,South
394,CUST00394,Robert,Boyd,kray@example.net,Silver,Premium,East
395,CUST00395,Robin,Garrison,vchapman@example.org,Silver,Standard,East
396,CUST00396,Gregory,Roth,jasmine92@example.org,Gold,Premium,North
397,CUST00397,John,Smith,sjones@example.org,Gold,Wholesale,West
398,CUST00398,Bailey,Hogan,qwatkins@example.com,Bronze,Standard,West
399,CUST00399,Thomas,Patton,jonesmary@example.net,Gold,Premium,East
400,CUST00400,Kimberly,Powell,awashington@example.org,Bronze,Premium,East
401,CUST00401,Kelly,Roberson,drewchambers@example.org,Bronze,Premium,South
402,CUST00402,Rose,Bell,autumnwhite@example.net,Gold,Standard,East
403,CUST00403,Ashley,Flynn,greenstacey@example.net,Bronze,Standard,South
404,CUST00404,Eric,Stephenson,zacharybray@example.com,Bronze,Standard,North
405,CUST00405,Patrick,Meadows,jeffrey11@example.net,Bronze,Wholesale,East
406,CUST00406,Mariah,Williams,morsecatherine@example.com,Gold,Wholesale,South
407,CUST00407,Kevin,Navarro,charles20@example.org,Gold,Wholesale,West
408,CUST00408,Brooke,Hernandez,wilsondouglas@example.net,Bronze,Wholesale,South
409,CUST00409,Jonathan,Rodriguez,victoria81@example.net,Bronze,Standard,South
410,CUST00410,Corey,Santos,juangeorge@example.org,Gold,Wholesale,South
411,CUST00411,Brandon,Davidson,kristin02@example.com,Platinum,Premium,West
412,CUST00412,Karen,Harvey,john73@example.net,Bronze,Standard,West
413,CUST00413,Tammy,Hobbs,blake98@example.com,Gold,Wholesale,East
414,CUST00414,Bobby,Wilson,stevensmary@example.com,Bronze,Wholesale,East
415,CUST00415,Regina,Mercado,crichards@example.org,Bronze,Premium,West
416,CUST00416,Kathleen,Davis,ericksonrobert@example.org,Gold,Premium,West
417,CUST00417,Tammy,Martinez,ymiller@example.org,Bronze,Premium,South
418,CUST00418,Melissa,Chen,robert93@example.net,Gold,Standard,West
419,CUST00419,Devin,Richardson,jasonmiller@example.org,Bronze,Premium,East
420,CUST00420,William,Martin,julie22@example.org,Bronze,Standard,South
421,CUST00421,Luke,Edwards,ccrawford@example.org,Silver,Wholesale,North
422,CUST00422,Heather,Burton,colleenray@example.org,Silver,Premium,North
423,CUST00423,Tiffany,Villa,farmerlindsey@example.org,Gold,Standard,North
424,CUST00424,Lauren,Lewis,rebecca44@example.org,Silver,Standard,South
425,CUST00425,Samantha,Salinas,angeladouglas@example.org,Bronze,Wholesale,West
426,CUST00426,Timothy,Powell,ymartin@example.net,Platinum,Premium,East
427,CUST00427,Sarah,Gonzales,smithsamantha@example.com,Bronze,Standard,North
428,CUST00428,Kathryn,Davis,turnershane@example.org,Platinum,Standard,East
429,CUST00429,Matthew,Chandler,samantha98@example.org,Bronze,Premium,West
430,CUST00430,Kim,Bell,laurie25@example.org,Gold,Wholesale,East
431,CUST00431,Karen,Dominguez,hamiltonraymond@example.net,Platinum,Standard,East
432,CUST00432,Rachel,Huffman,stephanie31@example.net,Gold,Standard,West
433,CUST00433,John,Williams,vmccarthy@example.net,Platinum,Standard,North
434,CUST00434,Victor,Becker,catherinedavila@example.net,Platinum,Premium,South
435,CUST00435,Jennifer,Wright,jamie43@example.com,Silver,Premium,South
436,CUST00436,Michael,Frazier,tylermiller@example.com,Silver,Wholesale,North
437,CUST00437,Christina,Ortiz,harveyvanessa@example.net,Gold,Wholesale,West
438,CUST00438,William,Waters,wilsonkimberly@example.net,Gold,Wholesale,East
439,CUST00439,Brian,Krueger,thomaswade@example.net,Gold,Premium,South
440,CUST00440,Nicole,Hill,christina40@example.com,Gold,Wholesale,South
441,CUST00441,Cassandra,Oneill,michaeldavidson@example.net,Silver,Wholesale,South
442,CUST00442,Jessica,Gilmore,qbarker@example.org,Silver,Wholesale,North
443,CUST00443,Natasha,Hood,jenkinsangela@example.org,Gold,Standard,South
444,CUST00444,Erika,Meyer,stephanie97@example.com,Bronze,Standard,South
445,CUST00445,Julie,Valencia,smithlaurie@example.com,Platinum,Standard,South
446,CUST00446,Joshua,Ball,michaelrhodes@example.net,Gold,Standard,North
447,CUST00447,Jennifer,Mosley,kathy18@example.com,Platinum,Wholesale,South
448,CUST00448,Manuel,Griffith,jacobcastaneda@example.org,Silver,Standard,North
449,CUST00449,Pamela,Mclaughlin,carlaoneill@example.com,Platinum,Standard,North
450,CUST00450,Corey,Martin,brittanymayer@example.net,Bronze,Wholesale,North
451,CUST00451,Timothy,Nguyen,tonya17@example.com,Gold,Premium,East
452,CUST00452,Sara,Aguirre,lindseymooney@example.net,Silver,Wholesale,South
453,CUST00453,Robert,Moore,qvelasquez@example.org,Silver,Premium,East
454,CUST00454,Robert,Burton,leedaniel@example.com,Gold,Wholesale,East
455,CUST00455,Sarah,Johnson,oreed@example.net,Gold,Premium,North
456,CUST00456,Robert,Mendez,hcross@example.com,Bronze,Standard,West
457,CUST00457,Brian,Graham,danny87@example.net,Platinum,Premium,West
458,CUST00458,Pamela,Forbes,iescobar@example.com,Silver,Standard,West
459,CUST00459,Nancy,Thompson,kevin80@example.com,Platinum,Wholesale,East
460,CUST00460,David,Wright,evansleslie@example.com,Bronze,Wholesale,South
461,CUST00461,Samantha,Williams,sanderssharon@example.net,Silver,Premium,North
462,CUST00462,Tiffany,Green,lbarajas@example.org,Gold,Premium,South
463,CUST00463,James,Robinson,ubyrd@example.org,Bronze,Standard,South
464,CUST00464,Jill,Smith,candace02@example.org,Silver,Wholesale,North
465,CUST00465,Curtis,Cannon,thomasernest@example.net,Platinum,Wholesale,South
466,CUST00466,Andrew,Graham,bradfordlance@example.org,Platinum,Wholesale,West
467,CUST00467,Richard,Estrada,juansmith@example.com,Gold,Premium,East
468,CUST00468,Samantha,Noble,tmartinez@example.net,Silver,Premium,East
469,CUST00469,Cody,Johnson,timothy51@example.org,Silver,Standard,South
470,CUST00470,Erin,Torres,ystevens@example.org,Gold,Standard,West
471,CUST00471,Theodore,Ortiz,sthompson@example.net,Platinum,Standard,South
472,CUST00472,Cassandra,Walker,robert57@example.org,Silver,Standard,North
473,CUST00473,Daniel,Brown,toddmorse@example.org,Gold,Standard,East
474,CUST00474,Larry,Price,pelliott@example.com,Platinum,Standard,East
475,CUST00475,Megan,Stevenson,jennifermorris@example.org,Silver,Wholesale,West
476,CUST00476,Natasha,Harmon,russowilliam@example.org,Silver,Wholesale,East
477,CUST00477,Lance,Harvey,jonathanparks@example.org,Gold,Wholesale,West
478,CUST00478,Evan,Hayes,simondouglas@example.org,Silver,Premium,North
479,CUST00479,Wendy,Page,zachary94@example.org,Bronze,Standard,West
480,CUST00480,Heather,Smith,kingjudy@example.com,Silver,Standard,East
481,CUST00481,Crystal,Stevens,mjames@example.com,Platinum,Premium,South
482,CUST00482,Brent,Tapia,frobinson@example.com,Bronze,Standard,East
483,CUST00483,Kendra,Porter,hdavis@example.org,Silver,Wholesale,East
484,CUST00484,Peter,Schmidt,jonesaaron@example.org,Silver,Wholesale,North
485,CUST00485,Adam,Vasquez,allentimothy@example.org,Gold,Premium,West
486,CUST00486,Dana,Foster,sarahjones@example.com,Gold,Premium,West
487,CUST00487,Brenda,Espinoza,vdiaz@example.com,Bronze,Wholesale,West
488,CUST00488,William,Franklin,timothymora@example.org,Silver,Wholesale,West
489,CUST00489,James,Mitchell,robinsonjonathon@example.org,Platinum,Standard,South
490,CUST00490,Mercedes,Bolton,yolanda35@example.org,Gold,Standard,East
491,CUST00491,Melissa,Pierce,maldonadosteven@example.org,Platinum,Standard,North
492,CUST00492,Jon,Harris,alice99@example.com,Silver,Wholesale,North
493,CUST00493,Cindy,Liu,hsanchez@example.org,Bronze,Wholesale,South
494,CUST00494,Phillip,Wilkinson,regina98@example.org,Silver,Premium,West
495,CUST00495,Eric,Estrada,walkerdanielle@example.net,Bronze,Wholesale,South
496,CUST00496,Veronica,Galvan,taylorbarbara@example.net,Bronze,Wholesale,South
497,CUST00497,Mark,Mitchell,danielle13@example.org,Gold,Wholesale,West
498,CUST00498,Linda,Osborne,gregory97@example.com,Silver,Premium,West
499,CUST00499,Johnny,Williams,lopezsonia@example.com,Bronze,Wholesale,West
500,CUST00500,Sean,Ross,jon68@example.net,Silver,Wholesale,South
501,CUST00501,Tamara,Flores,privas@example.com,Platinum,Premium,West
502,CUST00502,Nathan,Rogers,coxkaren@example.net,Platinum,Standard,South
503,CUST00503,Rebecca,Callahan,dholden@example.org,Bronze,Premium,West
504,CUST00504,David,Marsh,vnash@example.com,Silver,Standard,West
505,CUST00505,Thomas,Rice,pthompson@example.net,Gold,Wholesale,East
506,CUST00506,Rhonda,Lewis,angelwhitaker@example.org,Gold,Wholesale,West
507,CUST00507,Kayla,Howell,brownbrian@example.net,Platinum,Wholesale,East
508,CUST00508,Anthony,Thomas,grayjoshua@example.com,Platinum,Premium,West
509,CUST00509,Monica,Thompson,denisemosley@example.net,Platinum,Premium,North
510,CUST00510,Amy,Mendoza,nicolebuchanan@example.org,Platinum,Premium,North
511,CUST00511,Sean,Freeman,kayla08@example.com,Gold,Wholesale,East
512,CUST00512,Gabriel,Simmons,gardnerkristina@example.net,Gold,Standard,East
513,CUST00513,Michael,Boyd,jonesvirginia@example.org,Silver,Premium,East
514,CUST00514,Danielle,Adams,scott11@example.org,Silver,Wholesale,North
515,CUST00515,Kathleen,Garcia,aarongreene@example.net,Bronze,Wholesale,North
516,CUST00516,Steven,Mendez,jerry45@example.org,Bronze,Premium,North
517,CUST00517,Lisa,Chavez,jonathan67@example.org,Silver,Wholesale,North
518,CUST00518,Jeanne,Bell,reynoldstina@example.com,Gold,Standard,North
519,CUST00519,Nathan,Castillo,mcbridetony@example.net,Bronze,Premium,North
520,CUST00520,Emily,Gregory,ehill@example.net,Gold,Standard,West
521,CUST00521,Alejandra,Cooper,ltaylor@example.com,Silver,Wholesale,West
522,CUST00522,Rebecca,Davis,youngseth@example.org,Platinum,Standard,West
523,CUST00523,Jeffery,Cox,jgutierrez@example.net,Gold,Standard,East
524,CUST00524,Marilyn,Potter,allengabrielle@example.org,Gold,Premium,North
525,CUST00525,Ryan,Berry,mark76@example.org,Platinum,Wholesale,South
526,CUST00526,Vicki,Wilson,mgutierrez@example.net,Platinum,Wholesale,East
527,CUST00527,Jason,Maldonado,elizabeth01@example.net,Gold,Premium,South
528,CUST00528,Alicia,Garcia,marialee@example.com,Platinum,Wholesale,East
529,CUST00529,Kathleen,White,jill66@example.net,Platinum,Premium,South
530,CUST00530,Kyle,Brown,stevenelliott@example.com,Gold,Standard,North
531,CUST00531,Michael,Brewer,robin51@example.org,Platinum,Standard,South
532,CUST00532,Allison,Bernard,matthewpatterson@example.org,Platinum,Standard,East
533,CUST00533,Donald,Adams,cathyguzman@example.net,Silver,Premium,West
534,CUST00534,Patricia,Alexander,tracymorgan@example.com,Gold,Premium,East
535,CUST00535,Nicole,Miller,thomas21@example.com,Platinum,Wholesale,East
536,CUST00536,Mary,Greene,asoto@example.com,Platinum,Premium,East
537,CUST00537,Ann,Rogers,gregorygreene@example.org,Bronze,Premium,East
538,CUST00538,Madison,Molina,bblack@example.com,Silver,Standard,North
539,CUST00539,Jaime,Schmidt,jenniferdixon@example.org,Gold,Wholesale,East
540,CUST00540,Christian,Davis,michael54@example.net,Silver,Wholesale,East
541,CUST00541,Jonathan,Brooks,edward63@example.com,Silver,Standard,North
542,CUST00542,Jacqueline,Thompson,whall@example.com,Platinum,Wholesale,West
543,CUST00543,Sean,Anderson,michael51@example.org,Platinum,Wholesale,South
544,CUST00544,Jill,Beasley,ortizstephanie@example.com,Silver,Premium,North
545,CUST00545,Elizabeth,Williams,jennifermichael@example.com,Platinum,Wholesale,North
546,CUST00546,Ashley,Huber,aprilhughes@example.org,Platinum,Premium,West
547,CUST00547,Colleen,Walker,orobinson@example.org,Bronze,Wholesale,West
548,CUST00548,Andrew,Kelly,austin09@example.org,Gold,Standard,South
549,CUST00549,Harry,Smith,savannah96@example.com,Silver,Premium,North
550,CUST00550,Jessica,Nunez,flowerstammy@example.net,Gold,Standard,West
551,CUST00551,Brian,Weaver,donnameyer@example.com,Silver,Standard,South
552,CUST00552,Mariah,Miller,rodriguezamy@example.org,Platinum,Wholesale,North
553,CUST00553,Christine,Dalton,william01@example.net,Silver,Wholesale,North
554,CUST00554,Anthony,Cardenas,heather72@example.net,Platinum,Standard,West
555,CUST00555,Brian,Medina,carrchristopher@example.com,Bronze,Wholesale,East
556,CUST00556,Joel,Davis,fstein@example.net,Bronze,Premium,East
557,CUST00557,Bryan,Guzman,garymcneil@example.com,Gold,Wholesale,East
558,CUST00558,Andrew,Livingston,andrew34@example.com,Silver,Wholesale,South
559,CUST00559,Gregory,Wise,torresjessica@example.net,Gold,Standard,East
560,CUST00560,Andrew,Leon,hkeller@example.org,Silver,Wholesale,East
561,CUST00561,Brian,Evans,brian05@example.com,Platinum,Wholesale,North
562,CUST00562,Edward,Dean,zthompson@example.org,Gold,Premium,West
563,CUST00563,Adrian,Robinson,thomascorey@example.net,Platinum,Standard,West
564,CUST00564,Sharon,Schwartz,alee@example.com,Silver,Premium,East
565,CUST00565,Kristine,Butler,tfranco@example.com,Bronze,Standard,East
566,CUST00566,Stephen,Aguirre,fordjohn@example.org,Silver,Wholesale,West
567,CUST00567,Jasmine,Brown,bmclean@example.net,Bronze,Premium,West
568,CUST00568,Jonathan,Jordan,beckleslie@example.com,Bronze,Standard,West
569,CUST00569,Courtney,Guzman,lisa24@example.net,Platinum,Standard,West
570,CUST00570,Katherine,Weeks,lisasimmons@example.org,Bronze,Standard,South
571,CUST00571,Kenneth,Wyatt,uwatts@example.net,Silver,Wholesale,South
572,CUST00572,Christian,Diaz,kellyyork@example.org,Platinum,Premium,West
573,CUST00573,Mary,Mckee,esmith@example.com,Platinum,Wholesale,North
574,CUST00574,Travis,Campos,davisdaniel@example.net,Silver,Wholesale,West
575,CUST00575,Candice,Bender,vvalenzuela@example.org,Bronze,Wholesale,East
576,CUST00576,Dana,Smith,uphillips@example.org,Silver,Wholesale,West
577,CUST00577,Cody,Hicks,doylepatricia@example.com,Silver,Wholesale,North
578,CUST00578,Susan,Ray,browndavid@example.net,Gold,Premium,East
579,CUST00579,Leroy,Martinez,kneal@example.com,Gold,Premium,South
580,CUST00580,Mark,Taylor,michael45@example.net,Gold,Standard,North
581,CUST00581,Sean,Rodriguez,warnerpaul@example.org,Platinum,Premium,South
582,CUST00582,Matthew,Gray,ocowan@example.com,Platinum,Standard,East
583,CUST00583,James,Silva,annwoods@example.com,Bronze,Wholesale,East
584,CUST00584,Maria,Lee,patrickbeasley@example.net,Platinum,Standard,South
585,CUST00585,Rita,Adams,traceyking@example.net,Gold,Premium,West
586,CUST00586,Alan,Oconnor,epalmer@example.org,Platinum,Wholesale,West
587,CUST00587,Matthew,Spencer,michael19@example.com,Platinum,Premium,West
588,CUST00588,Jesus,Holmes,traci84@example.org,Platinum,Premium,West
589,CUST00589,Katie,Sanders,bobby16@example.net,Bronze,Premium,North
590,CUST00590,Jeremy,Lowe,morrisricky@example.net,Bronze,Premium,East
591,CUST00591,Aaron,Phillips,perezandrew@example.com,Gold,Premium,South
592,CUST00592,Carolyn,Duran,david06@example.com,Gold,Wholesale,North
593,CUST00593,Mary,Johnson,rrobbins@example.com,Gold,Premium,East
594,CUST00594,Brenda,Harrington,cwoods@example.net,Silver,Standard,West
595,CUST00595,Debra,Grant,joseph20@example.net,Gold,Wholesale,North
596,CUST00596,Robin,Frye,alexis29@example.net,Silver,Wholesale,South
597,CUST00597,Anthony,Woodward,elizabethyoung@example.org,Silver,Wholesale,South
598,CUST00598,Kelly,George,eperez@example.net,Gold,Standard,West
599,CUST00599,Ian,Vazquez,ohoward@example.com,Silver,Premium,West
600,CUST00600,Samuel,Meyer,zanderson@example.com,Silver,Wholesale,West
601,CUST00601,Laura,Kelly,luis73@example.com,Gold,Premium,East
602,CUST00602,Bryan,Schultz,gibsonmegan@example.net,Silver,Standard,South
603,CUST00603,Rachel,Wood,cwolfe@example.net,Silver,Premium,East
604,CUST00604,Donald,Allen,christopher40@example.net,Gold,Premium,West
605,CUST00605,Jamie,Schneider,jean14@example.org,Bronze,Standard,South
606,CUST00606,Michael,Trujillo,marymedina@example.net,Platinum,Wholesale,West
607,CUST00607,Cheryl,Parker,wilsonmaureen@example.org,Platinum,Premium,West
608,CUST00608,Richard,Rivera,daniellereed@example.com,Gold,Premium,North
609,CUST00609,Tommy,Hancock,joseph38@example.net,Platinum,Wholesale,South
610,CUST00610,Richard,Smith,russell68@example.com,Gold,Wholesale,West
611,CUST00611,Nicholas,Edwards,suzannegarcia@example.net,Gold,Premium,South
612,CUST00612,Susan,Torres,thorntonphilip@example.com,Platinum,Wholesale,East
613,CUST00613,Vanessa,Morrow,lowens@example.net,Platinum,Wholesale,North
614,CUST00614,Brent,White,tranjames@example.com,Platinum,Wholesale,South
615,CUST00615,Melissa,Martin,cynthiadavis@example.com,Silver,Premium,East
616,CUST00616,Heather,Shields,adamsamber@example.org,Bronze,Wholesale,South
617,CUST00617,Tony,Jimenez,clinton43@example.net,Gold,Premium,North
618,CUST00618,William,Fisher,melissahale@example.org,Gold,Wholesale,North
619,CUST00619,Stephanie,Richardson,jeffrey07@example.org,Platinum,Standard,West
620,CUST00620,Michele,Mckee,foxkeith@example.net,Silver,Wholesale,West
621,CUST00621,Kelli,Vazquez,taylorjames@example.com,Gold,Premium,North
